Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada
0515492550|18/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$6.97|$340,486.00|42769| 

0515492550|18/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$335,000.00|$5,486.00|42770|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$3,083.58|$0.00|$8,569.58|42771| 

0515492550|18/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$58.59|$8,510.99|42772| 

0515492550|18/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$9.37|$8,501.62|42773| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$1,451.88|$0.00|$9,953.50|42774| 

0515492550|18/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$11.62|$9,941.88|42775| 

0515492550|18/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$1.86|$9,940.02|42776| 

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$23,924.68|$0.00|$33,864.70|42777| 

0515492550|19/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$454.57|$33,410.13|42778| 

0515492550|19/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$72.73|$33,337.40|42779| 

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$12,133.00|$0.00|$45,470.40|42780| 

0515492550|19/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$97.06|$45,373.34|42781| 

0515492550|19/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$15.53|$45,357.81|42782| 

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$165,243.24|$0.00|$210,601.05|42783| 

0515492550|19/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$3,139.62|$207,461.43|42784| 

0515492550|19/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$502.34|$206,959.09|42785| 

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$60,682.62|$0.00|$267,641.71|42786| 

0515492550|19/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$485.46|$267,156.25|42787| 

0515492550|19/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$77.67|$267,078.58|42788| 

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$60,687.86|$0.00|$327,766.44|42789| 

0515492550|19/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,153.07|$326,613.37|42790| 

0515492550|19/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$184.49|$326,428.88|42791| 

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$799.20|$0.00|$327,228.08|42792|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|19/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$15.18|$327,212.90|42793|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|19/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$2.43|$327,210.47|42794|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|19/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$32.93|$327,177.54|42795|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|19/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$5.27|$327,172.27|42796|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|19/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$2,098.20|$0.00|$329,270.47|42797| 

0515492550|19/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$16.79|$329,253.68|42798| 

0515492550|19/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$2.69|$329,250.99|42799| 

0515492550|19/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$325,000.00|$4,250.99|42800|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$105,028.39|$0.00|$109,279.38|42801| 

0515492550|22/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$1,995.54|$107,283.84|42802| 

0515492550|22/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$319.29|$106,964.55|42803| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$59,785.10|$0.00|$166,749.65|42804| 

0515492550|22/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$478.28|$166,271.37|42805| 

0515492550|22/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$76.52|$166,194.85|42806| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$385,532.09|$0.00|$551,726.94|42807| 

0515492550|22/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$7,325.11|$544,401.83|42808| 

0515492550|22/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$1,172.02|$543,229.81|42809| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$222,096.42|$0.00|$765,326.23|42810| 

0515492550|22/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$1,750.11|$763,576.12|42811| 

0515492550|22/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$280.02|$763,296.10|42812| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$58,323.08|$0.00|$821,619.18|42813| 

0515492550|22/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,108.14|$820,511.04|42814| 

0515492550|22/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$177.30|$820,333.74|42815| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$10,948.96|$0.00|$831,282.70|42816|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|22/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$208.03|$831,074.67|42817|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|22/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$33.29|$831,041.38|42818|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|22/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$451.10|$830,590.28|42819|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|22/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$72.18|$830,518.10|42820|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$10,975.68|$0.00|$841,493.78|42821| 

0515492550|22/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$87.81|$841,405.97|42822| 

0515492550|22/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$14.05|$841,391.92|42823| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    07192312|602|0290|$0.00|$1,299.48|$840,092.44|42824|CONTRACARGO APLICADO AFIL. 07192312, TARJ.NO.4555********0826 F.TRANS.28-06-2013 NO.AUT.916243, FOLIO CLIENTE:0002013070500055, RAZON: 079 DOCUMENTO NO ATENDIDO

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    07192312|602|0290|$0.00|$2,000.00|$838,092.44|42825|CONTRACARGO APLICADO AFIL. 07192312, TARJ.NO.5579********2120 F.TRANS.30-06-2013 NO.AUT.022685, FOLIO CLIENTE:0002013070900136, RAZON: 079 DOCUMENTO NO ATENDIDO

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    08934481|602|0290|$0.00|$1,299.48|$836,792.96|42826|CONTRACARGO APLICADO AFIL. 08934481, TARJ.NO.4555********0826 F.TRANS.28-06-2013 NO.AUT.937628, FOLIO CLIENTE:0002013070500095, RAZON: 079 DOCUMENTO NO ATENDIDO

0515492550|22/07/2013|0000220713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$830,000.00|$6,792.96|42827|IVA:00000000.00    , A LA CUENTA 0004686365, TRASPASO TPV A CONCENTRADORA AL R.F.C. GME540707CD1

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$3,002.26|$0.00|$9,795.22|42828| 

0515492550|22/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$57.04|$9,738.18|42829| 

0515492550|22/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$9.13|$9,729.05|42830| 

0515492550|22/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$2,700.00|$0.00|$12,429.05|42831| 

0515492550|22/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$21.60|$12,407.45|42832| 

0515492550|22/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$3.46|$12,403.99|42833| 

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$25,139.34|$0.00|$37,543.33|42834| 

0515492550|23/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$477.65|$37,065.68|42835| 

0515492550|23/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$76.42|$36,989.26|42836| 

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$17,376.16|$0.00|$54,365.42|42837| 

0515492550|23/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$139.01|$54,226.41|42838| 

0515492550|23/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$22.24|$54,204.17|42839| 

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$66,204.93|$0.00|$120,409.10|42840| 

0515492550|23/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,257.89|$119,151.21|42841| 

0515492550|23/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$201.26|$118,949.95|42842| 

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$1,605.06|$0.00|$120,555.01|42843|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|23/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$30.50|$120,524.51|42844|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|23/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$4.88|$120,519.63|42845|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|23/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$66.13|$120,453.50|42846|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|23/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$10.58|$120,442.92|42847|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$3,103.56|$0.00|$123,546.48|42848| 

0515492550|23/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$24.83|$123,521.65|42849| 

0515492550|23/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$3.97|$123,517.68|42850| 

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$170,523.03|$0.00|$294,040.71|42851| 

0515492550|23/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$3,239.94|$290,800.77|42852| 

0515492550|23/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$518.39|$290,282.38|42853| 

0515492550|23/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$71,442.60|$0.00|$361,724.98|42854| 

0515492550|23/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$567.48|$361,157.50|42855| 

0515492550|23/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$90.80|$361,066.70|42856| 

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$34,680.81|$0.00|$395,747.51|42857| 

0515492550|24/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$658.94|$395,088.57|42858| 

0515492550|24/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$105.43|$394,983.14|42859| 

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$1,651.68|$0.00|$396,634.82|42860|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|24/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$31.38|$396,603.44|42861|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|24/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$5.02|$396,598.42|42862|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|24/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$68.05|$396,530.37|42863|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|24/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$10.89|$396,519.48|42864|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$1,165.50|$0.00|$397,684.98|42865| 

0515492550|24/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$9.32|$397,675.66|42866| 

0515492550|24/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$1.49|$397,674.17|42867| 

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$176,801.16|$0.00|$574,475.33|42868| 

0515492550|24/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$3,359.22|$571,116.11|42869| 

0515492550|24/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$537.48|$570,578.63|42870| 

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$87,378.06|$0.00|$657,956.69|42871| 

0515492550|24/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$699.02|$657,257.67|42872| 

0515492550|24/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$111.84|$657,145.83|42873| 

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$40,483.08|$0.00|$697,628.91|42874| 

0515492550|24/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$769.18|$696,859.73|42875| 

0515492550|24/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$123.07|$696,736.66|42876| 

0515492550|24/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$18,877.16|$0.00|$715,613.82|42877| 

0515492550|24/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$151.02|$715,462.80|42878| 

0515492550|24/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$24.16|$715,438.64|42879| 

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$36,332.98|$0.00|$751,771.62|42880| 

0515492550|25/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$690.33|$751,081.29|42881| 

0515492550|25/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$110.45|$750,970.84|42882| 

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$23,273.76|$0.00|$774,244.60|42883| 

0515492550|25/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$186.19|$774,058.41|42884| 

0515492550|25/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$29.79|$774,028.62|42885| 

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$24,840.01|$0.00|$798,868.63|42886| 

0515492550|25/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$471.96|$798,396.67|42887| 

0515492550|25/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$75.51|$798,321.16|42888| 

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$7,785.54|$0.00|$806,106.70|42889|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|25/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$147.93|$805,958.77|42890|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|25/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$23.67|$805,935.10|42891|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|25/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$320.77|$805,614.33|42892|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|25/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$51.32|$805,563.01|42893|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$194,919.09|$0.00|$1,000,482.10|42894| 

0515492550|25/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$3,703.46|$996,778.64|42895| 

0515492550|25/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$592.55|$996,186.09|42896| 

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$82,896.11|$0.00|$1,079,082.20|42897| 

0515492550|25/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$639.23|$1,078,442.97|42898| 

0515492550|25/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$102.28|$1,078,340.69|42899| 

0515492550|25/07/2013|0000250713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,075,000.00|$3,340.69|42900|IVA:00000000.00    , A LA CUENTA 0004686365, TRASPASO TPV A CONCENTRADORA AL R.F.C. GME540707CD1

0515492550|25/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$752.58|$0.00|$4,093.27|42901| 

0515492550|25/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$14.30|$4,078.97|42902| 

0515492550|25/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$2.29|$4,076.68|42903| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$25,267.14|$0.00|$29,343.82|42904| 

0515492550|26/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$480.08|$28,863.74|42905| 

0515492550|26/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$76.81|$28,786.93|42906| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$12,039.17|$0.00|$40,826.10|42907| 

0515492550|26/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$96.31|$40,729.79|42908| 

0515492550|26/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$15.41|$40,714.38|42909| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$74,825.24|$0.00|$115,539.62|42910| 

0515492550|26/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,421.68|$114,117.94|42911| 

0515492550|26/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$227.47|$113,890.47|42912| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$4,404.04|$0.00|$118,294.51|42913|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|26/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$83.68|$118,210.83|42914|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|26/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$13.39|$118,197.44|42915|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|26/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$181.45|$118,015.99|42916|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|26/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$29.03|$117,986.96|42917|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$712.00|$0.00|$118,698.96|42918| 

0515492550|26/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$5.70|$118,693.26|42919| 

0515492550|26/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$0.91|$118,692.35|42920| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$155,409.02|$0.00|$274,101.37|42921| 

0515492550|26/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$2,952.77|$271,148.60|42922| 

0515492550|26/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$472.44|$270,676.16|42923| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$78,687.38|$0.00|$349,363.54|42924| 

0515492550|26/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$606.27|$348,757.27|42925| 

0515492550|26/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$97.00|$348,660.27|42926| 

0515492550|26/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$5,007.00|$0.00|$353,667.27|42927| 

0515492550|26/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$95.13|$353,572.14|42928| 

0515492550|26/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$15.22|$353,556.92|42929| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$113,456.26|$0.00|$467,013.18|42930| 

0515492550|29/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$2,155.67|$464,857.51|42931| 

0515492550|29/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$344.91|$464,512.60|42932| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$50,609.75|$0.00|$515,122.35|42933| 

0515492550|29/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$404.88|$514,717.47|42934| 

0515492550|29/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$64.78|$514,652.69|42935| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$65,639.64|$0.00|$580,292.33|42936| 

0515492550|29/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,247.15|$579,045.18|42937| 

0515492550|29/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$199.54|$578,845.64|42938| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$9,796.86|$0.00|$588,642.50|42939|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|29/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$186.14|$588,456.36|42940|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|29/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$29.78|$588,426.58|42941|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|29/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$403.64|$588,022.94|42942|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|29/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$64.58|$587,958.36|42943|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$2,859.36|$0.00|$590,817.72|42944| 

0515492550|29/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$22.87|$590,794.85|42945| 

0515492550|29/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$3.66|$590,791.19|42946| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$488,619.99|$0.00|$1,079,411.18|42947| 

0515492550|29/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$9,283.78|$1,070,127.40|42948| 

0515492550|29/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$1,485.41|$1,068,641.99|42949| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$223,497.48|$0.00|$1,292,139.47|42950| 

0515492550|29/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$1,786.42|$1,290,353.05|42951| 

0515492550|29/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$285.83|$1,290,067.22|42952| 

0515492550|29/07/2013|0029072013|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$1,285,000.00|$5,067.22|42953|IVA:00000000.00    , A LA CUENTA 0004686365, TRASPASO TPV A CONCENTRADORA AL R.F.C. GME540707CD1

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$5,781.28|$0.00|$10,848.50|42954| 

0515492550|29/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$109.84|$10,738.66|42955| 

0515492550|29/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$17.58|$10,721.08|42956| 

0515492550|29/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$3,190.00|$0.00|$13,911.08|42957| 

0515492550|29/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$25.52|$13,885.56|42958| 

0515492550|29/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$4.08|$13,881.48|42959| 

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$20,306.78|$0.00|$34,188.26|42960| 

0515492550|30/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$385.83|$33,802.43|42961| 

0515492550|30/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$61.73|$33,740.70|42962| 

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$2,331.00|$0.00|$36,071.70|42963|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|30/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$44.29|$36,027.41|42964|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|30/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$7.09|$36,020.32|42965|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|30/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$96.04|$35,924.28|42966|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|30/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$15.37|$35,908.91|42967|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$9,994.88|$0.00|$45,903.79|42968| 

0515492550|30/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$40.00|$45,863.79|42969| 

